Name:, id                              ,  value:,txtPermitNumber                         
Name:, value                           ,  value:,a                                       
Name:, tag                             ,  value:,Permit Number                           
Name:, visible                         ,  value:,true                                    
Name:, history                         ,  value:,a|11/26/2018 5:42:32 PM|Admin||         
Name:, description                     ,  value:,Permit Number:                          
Name:, comment                         ,  value:,                                        
Name:, id1                             ,  value:,ddlEnvInterestStatus                    
Name:, value1                          ,  value:,Operating                               
Name:, tag1                            ,  value:,EI Status                               
Name:, visible1                        ,  value:,true                                    
Name:, history1                        ,  value:,Operating|11/26/2018 5:42:32 PM|Admin|| 
Name:, description1                    ,  value:,EI Status:                              
Name:, comment1                        ,  value:,                                        
Name:, id2                             ,  value:,rdoOwnershipType                        
Name:, value2                          ,  value:,Private Commercial                      
Name:, tag2                            ,  value:,Ownership Type                          
Name:, visible2                        ,  value:,true                                    
Name:, history2                        ,  value:,Private Commercial|11/26/2018 5:42:32 PM|Admin||
Name:, description2                    ,  value:,Ownership Type:                         
Name:, comment2                        ,  value:,                                        
Name:, id3                             ,  value:,txtComment                              
Name:, value3                          ,  value:,f                                       
Name:, tag3                            ,  value:,General Comments                        
Name:, visible3                        ,  value:,true                                    
Name:, history3                        ,  value:,f|11/26/2018 5:42:32 PM|Admin||         
Name:, description3                    ,  value:,General Comments:                       
Name:, comment3                        ,  value:,                                        
Name:, id4                             ,  value:,rdoGWInstalled                          
Name:, value4                          ,  value:,Y                                       
Name:, tag4                            ,  value:,GW Monitoring System Installed          
Name:, visible4                        ,  value:,true                                    
Name:, history4                        ,  value:,Y|11/26/2018 5:42:32 PM|Admin||         
Name:, description4                    ,  value:,GW Monitoring System Installed:         
Name:, comment4                        ,  value:,                                        
Name:, id5                             ,  value:,rdoMethaneInstalled                     
Name:, value5                          ,  value:,Y                                       
Name:, tag5                            ,  value:,Methane Monitoring System Installed     
Name:, visible5                        ,  value:,true                                    
Name:, history5                        ,  value:,Y|11/26/2018 5:42:32 PM|Admin||         
Name:, description5                    ,  value:,Methane Monitoring System Installed:    
Name:, comment5                        ,  value:,                                        
Name:, id6                             ,  value:,rdoUnderDrainInstalled                  
Name:, value6                          ,  value:,Y                                       
Name:, tag6                            ,  value:,Under Drain System Installed            
Name:, visible6                        ,  value:,true                                    
Name:, history6                        ,  value:,Y|11/26/2018 5:42:32 PM|Admin||         
Name:, description6                    ,  value:,Under Drain System Installed:           
Name:, comment6                        ,  value:,                                        
Name:, id7                             ,  value:,rdoLFGasInstalled                       
Name:, value7                          ,  value:,Y                                       
Name:, tag7                            ,  value:,LF Gas Collection Installed             
